featuredisplay,dist20,dist298,store,logseason,dist239,dist231,dist294,displayonly,dist305,id,dist322,dist230,logregprice,dist278,dist242,dist246,dist265,dist12,logvolume,dist237,dist282,dist236,logpriceindex,dist235,dist327,featureonly,lift265
0.0,0.0,0.0,31340.0,0.00223534,0.0,0.0,0.0,0.0,0.0,1314259994057.0,0.0,0.0,0.25624893,0.0,0.3,0.0,0.0,0.0,-0.23025851,0.0,0.0,0.0,0.02241901,0.0,0.0,0.0,0.0
0.0,0.0,0.0,31340.0,0.03651063,0.0,0.0,0.0,0.0,0.0,1314259994058.0,0.0,0.0,-0.25624893,0.0,-0.7,0.0,0.0,0.0,-0.23025851,0.0,0.0,0.0,0.02241901,0.0,0.0,0.0,0.0
0.0,0.0,0.0,31340.0,0.02533218,0.0,0.0,0.0,0.0,0.0,1314259994059.0,0.0,0.0,-0.25624893,0.0,-0.7,0.0,0.0,0.0,0.46288867,0.0,0.0,0.0,0.02241901,0.0,0.0,0.0,0.0
0.0,0.0,0.0,31340.0,-0.0075424,0.0,0.0,0.0,0.0,0.0,1314259994060.0,0.0,0.0,0.25624893,0.0,0.3,0.0,0.0,0.0,-0.23025851,0.0,0.0,0.0,0.02241901,0.0,0.0,0.0,0.0
0.0,0.0,0.0,31340.0,-0.02437416,0.0,0.0,0.0,0.0,0.0,1314259994061.0,0.0,0.0,0.25624893,0.0,0.3,0.0,0.0,0.0,-0.23025851,0.0,0.0,0.0,0.02241901,0.0,0.0,0.0,0.0
0.0,0.0,0.0,31340.0,-0.0178053,0.0,0.0,0.0,0.0,0.0,1314259994062.0,0.0,0.0,-0.25624893,0.0,-0.7,0.0,0.0,0.0,-0.23025851,0.0,0.0,0.0,-0.20177111,0.0,0.0,0.0,0.0
0.0,0.0,0.0,31340.0,-0.01434878,0.0,0.0,0.0,0.0,0.0,1314259994063.0,0.0,0.0,-0.25624893,0.0,0.3,0.0,0.0,0.0,1.3791794,0.0,0.0,0.0,0.02241901,0.0,0.0,0.0,0.0
0.0,0.0,0.0,31340.0,-0.01482243,0.0,0.0,0.0,0.0,0.0,1314259994064.0,0.0,0.0,0.25624893,0.0,0.3,0.0,0.0,0.0,-0.23025851,0.0,0.0,0.0,0.02241901,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37397.0,-0.03617842,0.0,0.0,0.0,0.0,0.0,1314259994065.0,0.0,0.0,0.25612405,-0.25,0.5,0.0,0.0,0.0,-0.34657359,0.0,0.0,0.0,0.11910748,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37397.0,0.02087472,0.0,0.0,0.0,0.0,0.0,1314259994066.0,0.0,0.0,-0.25612405,0.75,-0.5,0.0,0.0,0.0,1.03972077,0.0,0.0,0.0,-0.35732245,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37397.0,0.00607787,0.0,0.0,0.0,0.0,0.0,1314259994067.0,0.0,0.0,-0.25612405,-0.25,-0.5,0.0,0.0,0.0,-0.34657359,0.0,0.0,0.0,0.11910748,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37397.0,0.00922583,0.0,0.0,0.0,0.0,0.0,1314259994068.0,0.0,0.0,0.25612405,-0.25,0.5,0.0,0.0,0.0,-0.34657359,0.0,0.0,0.0,0.11910748,0.0,0.0,0.0,0.0
0.0,0.0,0.0,38206.0,0.0,0.0,0.0,0.0,0.0,0.0,1314259994069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,81483.0,0.04115852,0.0,0.0,0.0,0.0,0.0,1314259994070.0,0.0,0.0,-0.06179103,0.0,0.4,0.0,0.0,0.0,-0.27725887,0.0,0.0,0.0,0.04695502,0.0,0.0,0.0,0.0
0.0,0.0,0.0,81483.0,-0.05519328,0.0,0.0,0.0,0.0,0.0,1314259994071.0,0.0,0.0,0.36455166,0.0,0.4,0.0,0.0,0.0,-0.27725887,0.0,0.0,0.0,0.04695502,0.0,0.0,0.0,0.0
0.0,0.0,0.0,81483.0,-0.00721822,0.0,0.0,0.0,0.0,0.0,1314259994072.0,0.0,0.0,-0.06179103,0.0,-0.6,0.0,0.0,0.0,-0.27725887,0.0,0.0,0.0,-0.07043253,0.0,0.0,0.0,0.0
0.0,0.0,0.0,81483.0,0.03291409,0.0,0.0,0.0,0.0,0.0,1314259994073.0,0.0,0.0,-0.17917857,0.0,-0.6,0.0,0.0,0.0,0.41588831,0.0,0.0,0.0,0.04695502,0.0,0.0,0.0,0.0
0.0,0.0,0.0,81483.0,-0.0116611,0.0,0.0,0.0,0.0,0.0,1314259994074.0,0.0,0.0,-0.06179103,0.0,0.4,0.0,0.0,0.0,0.41588831,0.0,0.0,0.0,-0.07043253,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37563.0,0.07624385,0.0,0.0,0.0,0.0,0.0,1314259994075.0,0.0,0.0,0.21957659,0.0,0.35714286,0.0,0.0,0.0,-0.57738061,0.0,0.0,0.0,-0.0666209,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37563.0,-0.01838094,0.0,0.0,0.0,0.0,0.0,1314259994076.0,0.0,0.0,0.21957659,0.0,0.35714286,0.0,0.0,0.0,0.11576657,0.0,0.0,0.0,0.03899275,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37563.0,-0.06241898,0.0,0.0,0.0,0.0,0.0,1314259994077.0,0.0,0.0,0.21957659,0.0,0.35714286,0.0,0.0,0.0,-0.57738061,0.0,0.0,0.0,0.03899275,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37563.0,0.02362305,0.0,0.0,0.0,0.0,0.0,1314259994078.0,0.0,0.0,-0.29276879,0.0,-0.64285714,0.0,0.0,0.0,1.21437885,0.0,0.0,0.0,0.03899275,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37563.0,-0.01758766,0.0,0.0,0.0,0.0,0.0,1314259994079.0,0.0,0.0,-0.29276879,0.0,-0.64285714,0.0,0.0,0.0,0.11576657,0.0,0.0,0.0,0.03899275,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37563.0,0.00880624,0.0,0.0,0.0,0.0,0.0,1314259994080.0,0.0,0.0,0.21957659,0.0,0.35714286,0.0,0.0,0.0,-0.57738061,0.0,0.0,0.0,0.03899275,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37563.0,-0.02505261,0.0,0.0,0.0,0.0,0.0,1314259994081.0,0.0,0.0,0.21957659,0.0,0.35714286,0.0,0.0,0.0,-0.57738061,0.0,0.0,0.0,0.03899275,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37563.0,0.05616525,0.0,0.0,0.0,0.0,0.0,1314259994082.0,0.0,0.0,-0.29276879,0.0,0.35714286,0.0,0.0,0.0,0.52123167,0.0,0.0,0.0,0.03899275,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37563.0,0.01490531,0.0,0.0,0.0,0.0,0.0,1314259994083.0,0.0,0.0,0.21957659,0.0,0.35714286,0.0,0.0,0.0,-0.57738061,0.0,0.0,0.0,0.03899275,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37563.0,-0.05926908,0.0,0.0,0.0,0.0,0.0,1314259994084.0,0.0,0.0,-0.29276879,0.0,-0.64285714,0.0,0.0,0.0,1.0320573,0.0,0.0,0.0,0.03899275,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37563.0,-0.00118891,0.0,0.0,0.0,0.0,0.0,1314259994085.0,0.0,0.0,0.21957659,0.0,0.35714286,0.0,0.0,0.0,-0.57738061,0.0,0.0,0.0,0.03899275,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37563.0,0.01186223,0.0,0.0,0.0,0.0,0.0,1314259994086.0,0.0,0.0,0.21957659,0.0,0.35714286,0.0,0.0,0.0,-0.57738061,0.0,0.0,0.0,0.03899275,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37563.0,0.04527885,0.0,0.0,0.0,0.0,0.0,1314259994087.0,0.0,0.0,-0.29276879,0.0,-0.64285714,0.0,0.0,0.0,0.52123167,0.0,0.0,0.0,-0.40129212,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37563.0,-0.05298658,0.0,0.0,0.0,0.0,0.0,1314259994088.0,0.0,0.0,-0.29276879,0.0,-0.64285714,0.0,0.0,0.0,0.52123167,0.0,0.0,0.0,0.03899275,0.0,0.0,0.0,0.0
0.0,0.0,0.0,43906.0,0.09860787,0.0,0.0,0.0,0.0,0.0,1314259994089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32988217,0.0,0.0,0.0,0.0356744,0.0,0.0,0.0,0.0
0.0,0.0,0.0,43906.0,0.00907523,0.0,0.0,0.0,0.0,0.0,1314259994090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61602798,0.0,0.0,0.0,-0.37105733,0.0,0.0,0.0,0.0
0.0,0.0,0.0,43906.0,-0.03382429,0.0,0.0,0.0,0.0,0.0,1314259994091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32988217,0.0,0.0,0.0,0.14128805,0.0,0.0,0.0,0.0
0.0,0.0,0.0,43906.0,0.01465844,0.0,0.0,0.0,0.0,0.0,1314259994092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36326501,0.0,0.0,0.0,-0.37105733,0.0,0.0,0.0,0.0
0.0,0.0,0.0,43906.0,0.07768467,0.0,0.0,0.0,0.0,0.0,1314259994093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32988217,0.0,0.0,0.0,0.14128805,0.0,0.0,0.0,0.0
0.0,0.0,0.0,43906.0,-0.03876277,0.0,0.0,0.0,0.0,0.0,1314259994094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32988217,0.0,0.0,0.0,0.14128805,0.0,0.0,0.0,0.0
0.0,0.0,0.0,43906.0,-0.07373183,0.0,0.0,0.0,0.0,0.0,1314259994095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32988217,0.0,0.0,0.0,0.14128805,0.0,0.0,0.0,0.0
0.0,0.0,0.0,43906.0,-0.05370732,0.0,0.0,0.0,0.0,0.0,1314259994096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32988217,0.0,0.0,0.0,0.14128805,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37722.0,-0.04596699,0.0,0.0,0.0,0.0,0.0,1314259994097.0,0.0,0.0,0.25617269,0.0,0.375,0.0,0.0,0.0,-0.41652556,0.0,0.0,0.0,0.0890427,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37722.0,-0.03636857,0.0,0.0,0.0,0.0,0.0,1314259994098.0,0.0,0.0,0.25617269,0.0,0.375,0.0,0.0,0.0,-0.41652556,0.0,0.0,0.0,0.0890427,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37722.0,-0.01695957,0.0,0.0,0.0,0.0,0.0,1314259994099.0,0.0,0.0,-0.25617269,0.0,-0.625,0.0,0.0,0.0,-0.41652556,0.0,0.0,0.0,0.0890427,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37722.0,0.02956202,0.0,0.0,0.0,0.0,0.0,1314259994100.0,0.0,0.0,-0.25617269,0.0,-0.625,0.0,0.0,0.0,0.27662162,0.0,0.0,0.0,0.0890427,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37722.0,0.01768219,0.0,0.0,0.0,0.0,0.0,1314259994101.0,0.0,0.0,0.25617269,0.0,0.375,0.0,0.0,0.0,-0.41652556,0.0,0.0,0.0,0.0890427,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37722.0,0.00992077,0.0,0.0,0.0,0.0,0.0,1314259994102.0,0.0,0.0,-0.25617269,0.0,0.375,0.0,0.0,0.0,0.27662162,0.0,0.0,0.0,0.0890427,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37722.0,0.04431948,0.0,0.0,0.0,0.0,0.0,1314259994103.0,0.0,0.0,-0.25617269,0.0,-0.625,0.0,0.0,0.0,1.52938459,0.0,0.0,0.0,-0.62329892,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37722.0,-0.00218932,0.0,0.0,0.0,0.0,0.0,1314259994104.0,0.0,0.0,0.25617269,0.0,0.375,0.0,0.0,0.0,-0.41652556,0.0,0.0,0.0,0.0890427,0.0,0.0,0.0,0.0
0.0,0.0,0.0,39309.0,-0.06087149,0.0,0.0,0.0,0.0,0.0,1314259994105.0,0.0,0.0,0.0,0.0,0.42857143,0.0,0.0,0.0,-0.38686431,0.0,0.0,0.0,0.24306365,0.0,0.0,0.0,0.0
0.0,0.0,0.0,39309.0,0.01057041,0.0,0.0,0.0,0.0,0.0,1314259994106.0,0.0,0.0,0.0,0.0,-0.57142857,0.0,0.0,0.0,1.2225736,0.0,0.0,0.0,-0.26931718,0.0,0.0,0.0,0.0
0.0,0.0,0.0,39309.0,-0.02414791,0.0,0.0,0.0,0.0,0.0,1314259994107.0,0.0,0.0,0.0,0.0,0.42857143,0.0,0.0,0.0,-0.38686431,0.0,0.0,0.0,0.24306365,0.0,0.0,0.0,0.0
0.0,0.0,0.0,39309.0,0.00205587,0.0,0.0,0.0,0.0,0.0,1314259994108.0,0.0,0.0,0.0,0.0,0.42857143,0.0,0.0,0.0,-0.38686431,0.0,0.0,0.0,0.24306365,0.0,0.0,0.0,0.0
0.0,0.0,0.0,39309.0,0.04865197,0.0,0.0,0.0,0.0,0.0,1314259994109.0,0.0,0.0,0.0,0.0,-0.57142857,0.0,0.0,0.0,0.71174797,0.0,0.0,0.0,-0.26931718,0.0,0.0,0.0,0.0
0.0,0.0,0.0,39309.0,0.02755981,0.0,0.0,0.0,0.0,0.0,1314259994110.0,0.0,0.0,0.0,0.0,-0.57142857,0.0,0.0,0.0,-0.38686431,0.0,0.0,0.0,-0.26931718,0.0,0.0,0.0,0.0
0.0,0.0,0.0,39309.0,-0.00381866,0.0,0.0,0.0,0.0,0.0,1314259994111.0,0.0,0.0,0.0,0.0,0.42857143,0.0,0.0,0.0,-0.38686431,0.0,0.0,0.0,0.0787606,0.0,0.0,0.0,0.0
0.0,0.0,0.0,81979.0,0.03588997,0.0,0.0,0.0,0.0,0.0,1314259994112.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,1.38629436,0.0,0.0,0.0,-0.12807788,0.0,0.0,0.0,0.0
0.0,0.0,0.0,81979.0,-0.00284283,0.0,0.0,0.0,0.0,0.0,1314259994113.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.69314718,0.0,0.0,0.0,0.38423363,0.0,0.0,0.0,0.0
0.0,0.0,0.0,81979.0,-0.01349236,0.0,0.0,0.0,0.0,0.0,1314259994114.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,-0.69314718,0.0,0.0,0.0,-0.12807788,0.0,0.0,0.0,0.0
0.0,0.0,0.0,81979.0,-0.01955478,0.0,0.0,0.0,0.0,0.0,1314259994115.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12807788,0.0,0.0,0.0,0.0
0.0,0.0,0.0,31119.0,-0.00845748,0.0,0.0,0.0,0.0,0.0,1314259994116.0,0.0,0.0,-0.28463632,0.0,0.33333333,0.0,0.0,0.0,0.46209812,0.0,0.0,0.0,0.01173485,0.0,0.0,0.0,0.0
0.0,0.0,0.0,31119.0,-0.05044544,0.0,0.0,0.0,0.0,0.0,1314259994117.0,0.0,0.0,0.22770906,0.0,0.33333333,0.0,0.0,0.0,-0.23104906,0.0,0.0,0.0,0.01173485,0.0,0.0,0.0,0.0
0.0,0.0,0.0,31119.0,0.0046924,0.0,0.0,0.0,0.0,0.0,1314259994118.0,0.0,0.0,-0.28463632,0.0,-0.66666667,0.0,0.0,0.0,0.46209812,0.0,0.0,0.0,0.01173485,0.0,0.0,0.0,0.0
0.0,0.0,0.0,31119.0,0.09341614,0.0,0.0,0.0,0.0,0.0,1314259994119.0,0.0,0.0,0.22770906,0.0,0.33333333,0.0,0.0,0.0,-0.23104906,0.0,0.0,0.0,0.01173485,0.0,0.0,0.0,0.0
0.0,0.0,0.0,31119.0,0.03310656,0.0,0.0,0.0,0.0,0.0,1314259994120.0,0.0,0.0,-0.28463632,0.0,-0.66666667,0.0,0.0,0.0,0.46209812,0.0,0.0,0.0,0.01173485,0.0,0.0,0.0,0.0
0.0,0.0,0.0,31119.0,0.07549196,0.0,0.0,0.0,0.0,0.0,1314259994121.0,0.0,0.0,0.22770906,0.0,0.33333333,0.0,0.0,0.0,-0.23104906,0.0,0.0,0.0,0.01173485,0.0,0.0,0.0,0.0
0.0,0.0,0.0,31119.0,-0.05694021,0.0,0.0,0.0,0.0,0.0,1314259994122.0,0.0,0.0,0.22770906,0.0,0.33333333,0.0,0.0,0.0,-0.23104906,0.0,0.0,0.0,0.01173485,0.0,0.0,0.0,0.0
0.0,0.0,0.0,31119.0,-0.07682324,0.0,0.0,0.0,0.0,0.0,1314259994123.0,0.0,0.0,0.22770906,0.0,0.33333333,0.0,0.0,0.0,-0.23104906,0.0,0.0,0.0,-0.0938788,0.0,0.0,0.0,0.0
0.0,0.0,0.0,31119.0,-0.01404068,0.0,0.0,0.0,0.0,0.0,1314259994124.0,0.0,0.0,-0.28463632,0.0,-0.66666667,0.0,0.0,0.0,-0.23104906,0.0,0.0,0.0,0.01173485,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37094.0,0.02841667,0.0,0.0,0.0,0.0,0.0,1314259994125.0,0.0,0.0,-0.2847701,0.0,-0.66666667,0.0,0.0,0.0,-0.30806541,0.0,0.0,0.0,0.01751587,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37094.0,-0.01528881,0.0,0.0,0.0,0.0,0.0,1314259994126.0,0.0,0.0,0.22781608,0.0,0.33333333,0.0,0.0,0.0,0.38508177,0.0,0.0,0.0,0.01751587,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37094.0,0.00160267,0.0,0.0,0.0,0.0,0.0,1314259994127.0,0.0,0.0,-0.2847701,0.0,-0.66666667,0.0,0.0,0.0,0.38508177,0.0,0.0,0.0,0.01751587,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37094.0,-0.00816964,0.0,0.0,0.0,0.0,0.0,1314259994128.0,0.0,0.0,-0.2847701,0.0,0.33333333,0.0,0.0,0.0,0.38508177,0.0,0.0,0.0,-0.03447324,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37094.0,-0.00253855,0.0,0.0,0.0,0.0,0.0,1314259994129.0,0.0,0.0,0.22781608,0.0,0.33333333,0.0,0.0,0.0,-0.30806541,0.0,0.0,0.0,0.01751587,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37094.0,0.00182195,0.0,0.0,0.0,0.0,0.0,1314259994130.0,0.0,0.0,0.22781608,0.0,0.33333333,0.0,0.0,0.0,-0.30806541,0.0,0.0,0.0,0.01751587,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37094.0,-0.00517412,0.0,0.0,0.0,0.0,0.0,1314259994131.0,0.0,0.0,0.22781608,0.0,0.33333333,0.0,0.0,0.0,-0.30806541,0.0,0.0,0.0,-0.08813786,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37094.0,-0.01554754,0.0,0.0,0.0,0.0,0.0,1314259994132.0,0.0,0.0,-0.2847701,0.0,-0.66666667,0.0,0.0,0.0,0.38508177,0.0,0.0,0.0,0.01751587,0.0,0.0,0.0,0.0
0.0,0.0,0.0,37094.0,0.01487736,0.0,0.0,0.0,0.0,0.0,1314259994133.0,0.0,0.0,0.22781608,0.0,0.33333333,0.0,0.0,0.0,-0.30806541,0.0,0.0,0.0,0.01751587,0.0,0.0,0.0,0.0
0.0,0.0,0.0,81461.0,0.00576923,0.0,0.0,0.0,0.0,0.0,1314259994134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41291025,0.0,0.0,0.0,0.17532847,0.0,0.0,0.0,0.0
0.0,0.0,0.0,81461.0,-0.02631175,0.0,0.0,0.0,0.0,0.0,1314259994135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68570204,0.0,0.0,0.0,0.17532847,0.0,0.0,0.0,0.0
0.0,0.0,0.0,81461.0,0.01695305,0.0,0.0,0.0,0.0,0.0,1314259994136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41291025,0.0,0.0,0.0,-0.33683405,0.0,0.0,0.0,0.0
0.0,0.0,0.0,81461.0,0.09733098,0.0,0.0,0.0,0.0,0.0,1314259994137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37884922,0.0,0.0,0.0,-0.02764577,0.0,0.0,0.0,0.0
0.0,0.0,0.0,81461.0,-0.05363084,0.0,0.0,0.0,0.0,0.0,1314259994138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41291025,0.0,0.0,0.0,0.17532847,0.0,0.0,0.0,0.0
0.0,0.0,0.0,81461.0,-0.04749171,0.0,0.0,0.0,0.0,0.0,1314259994139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41291025,0.0,0.0,0.0,0.17532847,0.0,0.0,0.0,0.0
0.0,0.0,0.0,81461.0,0.00738104,0.0,0.0,0.0,0.0,0.0,1314259994140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41291025,0.0,0.0,0.0,-0.33683405,0.0,0.0,0.0,0.0
0.0,0.0,0.0,98037.0,-0.04608785,0.0,0.0,0.0,0.0,0.0,1314259994141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37553538,0.0,0.0,0.0,0.11455969,0.0,0.0,0.0,0.0
0.0,0.0,0.0,98037.0,-0.01879576,0.0,0.0,0.0,0.0,0.0,1314259994142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3176118,0.0,0.0,0.0,0.04721161,0.0,0.0,0.0,0.0
0.0,0.0,0.0,98037.0,0.06738007,0.0,0.0,0.0,0.0,0.0,1314259994143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3176118,0.0,0.0,0.0,0.11455969,0.0,0.0,0.0,0.0
0.0,0.0,0.0,98037.0,-0.03812852,0.0,0.0,0.0,0.0,0.0,1314259994144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3176118,0.0,0.0,0.0,0.11455969,0.0,0.0,0.0,0.0
0.0,0.0,0.0,98037.0,-0.04870036,0.0,0.0,0.0,0.0,0.0,1314259994145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3176118,0.0,0.0,0.0,0.11455969,0.0,0.0,0.0,0.0
0.0,0.0,0.0,98037.0,-0.01015505,0.0,0.0,0.0,0.0,0.0,1314259994146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37553538,0.0,0.0,0.0,0.11455969,0.0,0.0,0.0,0.0
0.0,0.0,0.0,98037.0,-0.01015505,0.0,0.0,0.0,0.0,0.0,1314259994147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37553538,0.0,0.0,0.0,0.11455969,0.0,0.0,0.0,0.0
0.0,0.0,0.0,98037.0,-0.05427239,0.0,0.0,0.0,0.0,0.0,1314259994148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7230769,0.0,0.0,0.0,0.11455969,0.0,0.0,0.0,0.0
0.0,0.0,0.0,98037.0,0.04619829,0.0,0.0,0.0,0.0,0.0,1314259994149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37553538,0.0,0.0,0.0,0.11455969,0.0,0.0,0.0,0.0
0.0,0.0,0.0,98037.0,-0.00201833,0.0,0.0,0.0,0.0,0.0,1314259994150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37553538,0.0,0.0,0.0,0.11455969,0.0,0.0,0.0,0.0
0.0,0.0,0.0,98037.0,-0.00201833,0.0,0.0,0.0,0.0,0.0,1314259994151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37553538,0.0,0.0,0.0,-0.39760283,0.0,0.0,0.0,0.0
0.0,0.0,0.0,98037.0,0.00462399,0.0,0.0,0.0,0.0,0.0,1314259994152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3176118,0.0,0.0,0.0,-0.39760283,0.0,0.0,0.0,0.0
0.0,0.0,0.0,98037.0,0.11414762,0.0,0.0,0.0,0.0,0.0,1314259994153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3176118,0.0,0.0,0.0,-0.39760283,0.0,0.0,0.0,0.0
0.0,0.0,0.0,98037.0,-0.00201833,0.0,0.0,0.0,0.0,0.0,1314259994154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37553538,0.0,0.0,0.0,0.11455969,0.0,0.0,0.0,0.0
0.0,0.0,0.0,89368.0,0.01231234,0.0,0.0,0.0,0.0,0.0,1314259994155.0,0.0,0.0,-0.10241927,0.0,0.0,0.0,0.0,0.0,0.27725887,0.0,0.0,0.0,-0.08769766,0.0,0.0,0.0,0.0
0.0,0.0,0.0,89368.0,0.02697493,0.0,0.0,0.0,0.0,0.0,1314259994156.0,0.0,0.0,-0.10241927,0.0,0.0,0.0,0.0,0.0,-0.41588831,0.0,0.0,0.0,-0.35172076,0.0,0.0,0.0,0.0
0.0,0.0,0.0,89368.0,-0.02781996,0.0,0.0,0.0,0.0,0.0,1314259994157.0,0.0,0.0,0.1536289,0.0,0.0,0.0,0.0,0.0,-0.41588831,0.0,0.0,0.0,0.09611181,0.0,0.0,0.0,0.0
0.0,0.0,0.0,89368.0,0.00344622,0.0,0.0,0.0,0.0,0.0,1314259994158.0,0.0,0.0,-0.10241927,0.0,0.0,0.0,0.0,0.0,0.27725887,0.0,0.0,0.0,0.2471948,0.0,0.0,0.0,0.0
0.0,0.0,0.0,89368.0,-0.01491353,0.0,0.0,0.0,0.0,0.0,1314259994159.0,0.0,0.0,0.1536289,0.0,0.0,0.0,0.0,0.0,0.27725887,0.0,0.0,0.0,0.09611181,0.0,0.0,0.0,0.0
0.0,0.0,0.0,31184.0,-0.01832944,0.0,0.0,0.0,0.0,0.0,1314259994160.0,0.0,0.0,-0.00810014,0.0,0.0,0.0,0.0,0.0,-0.2723393,0.0,0.0,0.0,0.04657685,0.0,0.0,0.0,0.0
0.0,0.0,0.0,31184.0,-0.00592178,0.0,0.0,0.0,0.0,0.0,1314259994161.0,0.0,0.0,-0.00810014,0.0,0.0,0.0,0.0,0.0,1.33709861,0.0,0.0,0.0,-0.46576853,0.0,0.0,0.0,0.0
0.0,0.0,0.0,31184.0,-0.01254626,0.0,0.0,0.0,0.0,0.0,1314259994162.0,0.0,0.0,0.03645065,0.0,0.0,0.0,0.0,0.0,-0.2723393,0.0,0.0,0.0,0.04657685,0.0,0.0,0.0,0.0
0.0,0.0,0.0,31184.0,0.05748134,0.0,0.0,0.0,0.0,0.0,1314259994163.0,0.0,0.0,-0.00810014,0.0,0.0,0.0,0.0,0.0,0.42080788,0.0,0.0,0.0,0.04657685,0.0,0.0,0.0,0.0
0.0,0.0,0.0,31184.0,-0.02303273,0.0,0.0,0.0,0.0,0.0,1314259994164.0,0.0,0.0,-0.00810014,0.0,0.0,0.0,0.0,0.0,-0.2723393,0.0,0.0,0.0,0.04657685,0.0,0.0,0.0,0.0
0.0,0.0,0.0,31184.0,-0.02904631,0.0,0.0,0.0,0.0,0.0,1314259994165.0,0.0,0.0,-0.00810014,0.0,0.0,0.0,0.0,0.0,-0.2723393,0.0,0.0,0.0,0.04657685,0.0,0.0,0.0,0.0
