"trps_pos_p1","un_per_trip_pre_p6","cpn_dol_pre_p9","dol_per_trip_pre_p9","group","trps_pre_p1"
1,0.0,0.0,14.99,0,1
2,0.0,0.0,14.99,0,2
1,0.0,0.0,0.0,0,0
1,0.0,0.0,14.656666666666666,0,2
1,0.0,0.0,0.0,0,0
2,0.0,0.0,0.0,0,0
1,0.0,0.0,15.739999999999998,0,1
1,0.0,0.0,2.24,0,0
1,0.0,0.0,33.98,0,0
1,0.0,5.99,5.99,0,0
1,0.0,0.0,9.39,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,9.99,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,2.98,0,0
1,0.0,0.0,3.02,0,0
4,0.0,9.68,6.890000000000001,0,0
1,0.0,0.0,0.0,0,0
2,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,15.99,0,0
2,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,27.99,0,0
1,0.0,0.0,0.0,0,0
1,1.0,0.0,14.99,0,0
4,0.0,0.0,0.0,0,0
1,0.0,0.0,14.99,0,1
1,0.0,0.0,12.14,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,15.98,19.950000000000003,0,0
1,1.0,0.0,0.0,1,0
2,0.0,0.0,0.0,0,0
6,0.0,0.0,0.0,0,0
1,0.0,4.99,4.99,0,0
1,0.0,12.99,6.495,0,0
1,0.0,0.0,3.382857142857144,0,0
1,0.0,37.95,7.590000000000001,0,0
1,0.0,0.0,0.0,0,0
1,0.0,4.99,7.59,0,0
1,0.0,0.0,0.0,0,0
3,0.0,0.0,13.39,0,0
1,0.0,0.0,12.74,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,13.99,0,0
1,0.0,0.0,6.99,0,0
1,0.0,0.0,0.0,1,0
1,0.0,0.0,13.99,0,0
1,0.0,0.0,14.99,0,2
1,0.0,0.0,14.99,0,1
1,0.0,0.0,0.0,0,0
2,0.0,0.0,14.99,0,1
3,0.0,0.0,14.99,0,1
1,0.0,0.0,9.24,0,1
1,0.0,0.0,0.0,0,0
1,0.0,0.0,15.99,0,0
4,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
4,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,19.98,9.115,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,1.0,0.0,0.0,0,0
2,0.0,0.0,14.99,1,2
2,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,13.99,0,0
5,0.0,12.99,4.67,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,14.99,0,2
1,0.0,0.0,14.99,0,1
2,0.0,0.0,14.99,0,0
1,0.0,0.0,19.99,0,0
1,0.0,0.0,13.99,0,0
5,0.0,22.18,11.09,0,0
1,0.0,3.99,6.24,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,7.2700000000000005,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,15.156666666666666,0,1
1,0.0,29.150000000000006,5.830000000000001,0,0
1,0.0,0.0,14.99,0,1
1,0.0,0.0,14.99,0,2
1,0.0,0.0,15.323333333333332,0,0
1,0.0,0.0,2.5,0,0
1,1.0,0.0,0.0,0,0
2,0.0,0.0,13.24,0,0
2,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,1.97,0,0
1,0.0,0.0,7.265000000000001,0,1
2,0.0,9.0,4.5,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,14.99,0,0
2,0.0,3.99,4.84,0,0
1,0.0,0.0,0.0,0,0
1,0.0,8.99,8.99,0,0
1,0.0,0.0,0.0,0,0
4,0.0,0.0,14.49,0,0
1,0.0,0.0,0.0,0,0
1,0.0,9.99,4.073333333333333,0,0
1,0.0,0.0,13.99,0,0
1,0.0,0.0,0.0,1,0
3,0.0,0.0,0.0,0,0
1,0.0,0.0,14.99,0,1
2,0.0,9.98,5.223333333333334,0,2
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,16.99,0,0
1,0.0,0.0,13.99,0,0
2,0.0,0.0,0.0,0,0
2,0.0,0.0,14.99,0,1
1,0.0,0.0,14.99,0,2
1,0.0,0.0,0.0,0,0
1,0.0,0.0,12.49,0,0
1,0.0,0.0,16.24,0,0
2,0.0,0.0,39.98,0,0
1,0.0,0.0,14.49,0,1
1,0.0,0.0,14.99,1,1
1,0.0,0.0,13.99,0,0
2,0.0,0.0,5.49,0,0
4,0.0,0.0,14.99,0,1
1,0.0,0.0,5.785,0,0
1,0.0,12.19,12.19,1,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
3,0.0,36.96,9.24,0,0
2,0.0,0.0,0.0,0,0
1,0.0,0.0,8.99,1,0
1,0.0,0.0,15.323333333333332,0,1
1,0.0,0.0,19.99,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,13.865,0,1
1,0.0,0.0,3.59,0,0
1,0.0,0.0,7.316666666666667,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,11.965,0,0
1,0.0,0.0,13.99,0,0
1,0.0,0.0,0.0,1,0
1,0.0,0.0,4.59,0,0
1,0.0,0.0,0.0,0,0
1,0.0,11.97,5.985,0,0
1,0.0,0.0,14.99,0,1
1,0.0,0.0,0.0,0,0
1,0.0,0.0,14.99,0,1
2,0.0,0.0,7.5280000000000005,0,0
1,0.0,0.0,0.0,0,0
2,0.0,6.0,5.793333333333334,0,0
1,0.0,0.0,0.0,0,0
1,0.0,11.98,11.98,0,0
1,0.0,0.0,14.99,0,2
1,0.0,0.0,0.0,0,0
2,0.0,0.0,0.0,0,0
1,0.0,0.0,5.99,1,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,15.49,0,1
2,0.0,0.0,14.99,0,1
2,0.0,0.0,12.49,0,0
1,0.0,0.0,10.19,0,2
2,0.0,0.0,13.99,0,0
1,0.0,0.0,0.0,0,0
1,0.0,4.99,4.29,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,7.99,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,14.99,0,0
1,0.0,0.0,13.99,0,0
1,0.0,0.0,13.24,1,0
1,0.0,0.0,19.49,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,14.99,0,0
1,0.0,0.0,13.99,0,0
1,0.0,0.0,14.99,0,1
1,1.0,0.0,0.0,0,0
1,0.0,0.0,14.99,0,1
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,1,0
1,0.0,0.0,14.99,0,1
1,0.0,0.0,14.99,0,2
1,0.0,0.0,13.99,0,0
1,0.0,0.0,0.0,0,0
1,1.0,0.0,0.0,0,0
1,0.0,0.0,14.940000000000001,1,0
1,0.0,0.0,0.0,0,0
3,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
2,0.0,3.0,3.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,5.69,0,0
1,0.0,0.0,11.99,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,5.69,5.69,0,0
1,0.0,7.180000000000001,4.5566666666666675,0,0
3,0.0,0.0,14.656666666666666,0,0
1,0.0,3.99,3.99,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
2,0.0,0.0,0.0,0,0
1,0.0,0.0,14.99,0,2
1,0.0,0.0,0.0,0,0
1,0.0,6.99,3.7425,0,0
1,0.0,5.79,6.140000000000001,0,0
1,0.0,0.0,15.49,0,1
1,0.0,0.0,34.98,0,0
4,0.0,0.0,14.59,0,0
1,0.0,0.0,14.99,0,2
2,0.0,0.0,0.0,0,0
2,0.0,0.0,0.0,0,0
1,0.0,0.0,10.29,0,0
1,0.0,0.0,0.0,0,0
1,0.0,64.91000000000001,8.562500000000002,0,1
1,0.0,0.0,0.0,0,0
1,0.0,0.0,14.99,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,6.99,0,0
1,0.0,11.48,4.2925,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,13.99,0,0
1,0.0,0.0,7.99,1,0
1,0.0,0.0,0.0,0,0
2,0.0,0.0,9.99,0,0
1,0.0,0.0,19.99,0,0
1,0.0,0.0,32.735,0,0
1,0.0,0.0,19.49,0,0
1,1.0,0.0,14.99,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,5.325,0,0
1,0.0,0.0,15.99,0,0
2,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,14.99,0,2
1,0.0,0.0,0.0,1,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,1.8650000000000002,0,0
1,0.0,0.0,6.59,1,0
1,0.0,0.0,2.89,0,0
1,0.0,0.0,29.98,0,1
1,0.0,0.0,14.99,0,1
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,1.0,0.0,0.0,0,0
3,0.0,0.0,14.99,0,2
1,0.0,0.0,0.0,0,0
1,0.0,0.0,27.985,0,0
3,0.0,0.0,14.99,0,0
1,0.0,0.0,0.0,0,0
1,0.0,12.98,6.49,0,0
1,0.0,0.0,14.99,0,1
1,0.0,0.0,14.99,0,1
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
6,0.0,0.0,14.656666666666666,0,0
6,0.0,0.0,9.09,0,0
1,0.0,0.0,14.99,1,0
1,1.0,0.0,0.0,0,0
4,0.0,0.0,9.59,0,0
1,0.0,0.0,6.323333333333333,0,0
1,0.0,0.0,6.323333333333333,0,0
1,0.0,0.0,3.99,0,0
1,0.0,0.0,0.0,0,0
2,0.0,5.69,5.69,0,0
1,0.0,0.0,11.69,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,4.19,4.19,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,1.97,0,0
1,0.0,0.0,0.0,0,0
3,0.0,0.0,0.0,1,0
1,0.0,25.940000000000005,5.188000000000001,0,0
1,0.0,0.0,0.0,0,0
2,0.0,0.0,13.99,0,0
1,0.0,0.0,0.0,1,0
1,0.0,0.0,0.0,0,0
1,0.0,15.98,15.98,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,14.99,0,1
2,0.0,0.0,0.0,0,0
3,0.0,0.0,14.99,0,1
1,0.0,0.0,0.0,0,0
4,0.0,0.0,10.423333333333334,0,0
3,0.0,0.0,13.99,0,0
1,0.0,12.98,4.1425,0,0
2,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,14.99,0,1
1,0.0,0.0,0.0,1,0
4,0.0,0.0,14.99,0,2
1,0.0,0.0,15.99,0,0
2,0.0,0.0,13.99,0,0
1,0.0,0.0,13.99,0,0
1,0.0,0.0,13.99,0,0
1,0.0,0.0,12.99,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,14.99,0,2
1,0.0,0.0,0.0,0,0
2,0.0,0.0,14.656666666666666,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,1,0
2,0.0,0.0,21.985,0,1
1,0.0,0.0,0.0,0,0
1,0.0,0.0,13.99,0,0
1,0.0,0.0,13.99,0,0
1,0.0,0.0,0.0,0,0
2,0.0,0.0,13.99,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,22.485,0,0
1,0.0,0.0,14.99,0,0
2,0.0,0.0,0.0,0,0
1,0.0,0.0,13.99,0,0
1,0.0,0.0,26.650000000000002,1,0
3,0.0,0.0,0.0,0,0
1,0.0,0.0,14.99,0,0
2,0.0,0.0,14.323333333333332,0,1
1,1.0,0.0,0.0,0,0
1,0.0,0.0,6.24,0,0
1,0.0,0.0,14.49,0,0
2,0.0,0.0,0.0,0,0
1,0.0,0.0,15.99,0,0
1,0.0,0.0,11.69,0,2
2,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
2,1.0,6.0,6.0,0,0
3,0.0,62.55,12.51,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
2,0.0,5.69,8.99,0,0
2,1.0,20.980000000000004,5.19,1,0
1,0.0,0.0,13.99,0,0
2,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
2,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,12.98,6.49,0,0
2,0.0,4.58,5.453333333333333,0,0
1,0.0,3.0,3.685,0,0
1,0.0,0.0,0.0,0,0
1,0.0,29.96,9.986666666666666,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
2,0.0,0.0,15.99,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,13.99,0,0
3,0.0,0.0,14.99,0,1
1,0.0,0.0,14.99,0,2
1,1.0,0.0,14.99,0,0
1,0.0,0.0,15.99,0,0
1,0.0,0.0,15.99,0,0
1,0.0,0.0,19.49,1,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
2,1.0,26.980000000000004,4.165000000000001,0,0
3,0.0,0.0,0.0,1,0
1,0.0,34.95,5.434444444444445,0,4
1,0.0,0.0,0.0,1,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,1.79,0,0
1,0.0,0.0,0.0,0,0
1,0.0,13.98,9.64,0,0
1,0.0,16.87,4.772,0,0
1,0.0,0.0,5.09,0,0
3,0.0,16.68,6.7250000000000005,0,0
1,0.0,0.0,29.235,0,0
3,0.0,22.37,6.590000000000001,1,0
6,0.0,13.670000000000002,6.453333333333334,0,0
1,0.0,0.0,15.99,0,0
1,0.0,0.0,12.49,0,0
1,0.0,0.0,15.239999999999998,0,0
1,1.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
2,0.0,0.0,13.99,0,0
3,0.0,0.0,14.99,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,13.99,0,0
1,0.0,0.0,14.99,0,2
1,0.0,0.0,0.0,0,0
1,0.0,0.0,14.99,0,2
1,0.0,0.0,0.0,1,0
2,0.0,0.0,13.99,0,0
1,0.0,0.0,13.99,0,0
1,0.0,2.49,2.3233333333333337,0,0
1,0.0,0.0,0.0,0,0
1,0.0,11.38,5.69,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,6.989999999999999,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
2,0.0,33.050000000000004,6.0912500000000005,0,0
1,0.0,0.0,0.0,0,0
2,0.0,0.0,0.0,0,0
1,0.0,52.64,7.82875,0,0
1,0.0,0.0,3.88,0,0
2,0.0,0.0,0.0,0,0
1,0.0,0.0,14.99,0,2
1,0.0,0.0,14.99,0,1
2,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,1,0
1,0.0,6.0,6.0,0,0
1,0.0,0.0,14.99,0,2
1,0.0,0.0,19.99,0,0
1,0.0,0.0,14.156666666666666,0,1
1,0.0,0.0,19.99,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,15.99,0,0
1,1.0,8.98,4.726,0,0
1,0.0,6.0,6.0,0,0
2,0.0,0.0,19.99,0,0
6,0.0,0.0,13.99,0,0
1,0.0,0.0,0.0,0,0
2,0.0,0.0,0.0,0,0
1,0.0,42.120000000000005,4.212000000000001,0,2
1,0.0,0.0,14.99,1,1
1,0.0,0.0,8.64,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,14.99,0,1
1,0.0,0.0,14.99,0,1
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
2,0.0,0.0,8.84,1,0
1,0.0,0.0,14.99,0,2
1,0.0,0.0,15.99,0,0
1,0.0,0.0,14.99,0,0
1,0.0,0.0,15.99,0,0
2,0.0,0.0,10.745,0,0
1,0.0,0.0,0.0,1,0
1,1.0,0.0,14.99,1,0
2,0.0,0.0,15.99,0,0
2,0.0,0.0,14.99,0,2
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,13.99,0,0
2,0.0,0.0,15.49,0,1
1,0.0,0.0,0.0,1,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,5.69,6.923333333333335,0,0
1,1.0,0.0,0.0,0,0
1,0.0,0.0,5.69,0,0
1,1.0,0.0,4.19,0,0
1,0.0,0.0,0.0,0,0
2,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
2,0.0,0.0,0.0,0,0
1,0.0,0.0,10.99,0,0
1,0.0,0.0,13.99,0,0
2,0.0,0.0,13.99,0,0
3,0.0,0.0,14.49,0,0
2,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,39.330000000000005,7.866000000000001,1,0
1,0.0,0.0,0.0,0,0
1,1.0,0.0,17.99,0,0
1,0.0,27.97,9.01,1,0
2,0.0,0.0,14.99,0,0
1,0.0,0.0,14.99,0,1
3,0.0,0.0,14.99,0,1
1,0.0,8.18,4.515,0,0
1,0.0,0.0,14.99,1,0
1,0.0,0.0,5.69,0,0
1,0.0,0.0,0.0,0,0
2,0.0,6.0,3.0,0,0
1,0.0,0.0,0.0,0,0
1,1.0,0.0,0.0,1,0
1,0.0,0.0,14.99,0,1
1,0.0,0.0,0.0,0,0
2,0.0,0.0,0.0,0,0
1,0.0,0.0,14.99,0,2
1,0.0,0.0,13.99,0,0
1,0.0,0.0,0.0,0,0
1,1.0,0.0,5.09,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,19.99,0,0
1,0.0,0.0,16.99,0,0
1,0.0,0.0,15.99,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,13.99,1,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
2,0.0,0.0,9.99,0,0
1,0.0,0.0,12.74,0,1
1,0.0,0.0,14.99,0,0
1,0.0,0.0,0.0,0,0
3,0.0,0.0,7.428,0,0
1,0.0,0.0,0.0,0,0
1,0.0,12.19,12.19,0,0
1,0.0,9.989999999999998,9.989999999999998,0,0
1,0.0,6.99,8.81,0,0
1,0.0,0.0,0.0,0,0
2,1.0,0.0,6.1850000000000005,0,0
1,0.0,17.380000000000003,8.690000000000001,0,0
1,0.0,0.0,0.0,0,0
2,0.0,0.0,4.47,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
2,0.0,0.0,0.0,0,0
3,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,23.99,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
6,0.0,0.0,14.49,0,0
2,0.0,0.0,0.0,0,0
2,0.0,0.0,0.0,0,0
1,0.0,0.0,14.99,0,1
1,0.0,0.0,5.485555555555555,0,0
1,0.0,0.0,14.99,0,0
1,0.0,0.0,14.115,0,1
1,0.0,0.0,14.99,0,1
1,0.0,0.0,15.99,0,0
1,0.0,14.670000000000002,5.09,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,3.29,0,0
1,0.0,0.0,0.0,0,0
2,0.0,0.0,29.98,0,0
1,0.0,0.0,0.0,0,0
2,0.0,0.0,14.99,0,1
1,0.0,0.0,14.99,0,1
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,1,0
2,0.0,0.0,14.99,0,0
1,1.0,11.38,5.69,0,0
2,0.0,0.0,14.99,0,1
2,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,14.99,0,1
2,0.0,0.0,29.98,0,1
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,14.99,0,1
2,0.0,0.0,22.985,0,2
1,0.0,0.0,0.0,1,0
1,0.0,0.0,15.99,0,0
2,0.0,0.0,13.99,0,0
1,0.0,0.0,14.99,0,2
1,0.0,0.0,15.99,0,0
1,0.0,0.0,11.965,0,1
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
2,0.0,3.99,5.865,0,0
1,0.0,0.0,15.99,0,0
1,0.0,0.0,12.99,0,0
1,0.0,0.0,8.35,0,0
1,0.0,8.49,8.49,0,0
1,0.0,0.0,0.0,0,0
1,0.0,6.0,6.0,0,1
1,0.0,0.0,0.0,0,0
1,0.0,0.0,3.685,0,0
1,0.0,0.0,11.89,0,1
1,0.0,0.0,0.0,0,0
1,0.0,0.0,19.99,0,0
1,0.0,0.0,14.99,0,2
1,1.0,0.0,12.29,0,0
1,0.0,10.99,5.56,0,0
2,0.0,0.0,0.0,0,0
1,0.0,0.0,22.99,0,0
1,0.0,0.0,13.99,0,0
2,0.0,0.0,13.99,1,0
1,0.0,0.0,15.323333333333332,0,2
1,0.0,0.0,8.3625,0,0
1,1.0,0.0,13.99,1,0
1,0.0,0.0,13.99,1,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,6.390000000000001,0,0
1,0.0,0.0,0.0,0,0
3,0.0,0.0,14.99,0,1
2,0.0,0.0,13.99,0,0
2,0.0,14.98,6.590000000000001,0,0
1,0.0,0.0,5.89,0,0
2,0.0,0.0,0.0,0,0
1,0.0,28.950000000000003,5.790000000000001,0,5
1,0.0,0.0,14.99,0,1
1,0.0,0.0,4.49,0,0
1,0.0,5.99,2.995,0,0
1,0.0,0.0,13.99,0,0
1,0.0,0.0,0.0,0,0
3,0.0,0.0,15.99,0,0
1,0.0,0.0,14.49,0,1
2,0.0,0.0,0.0,0,0
2,0.0,20.98,6.993333333333333,1,0
1,0.0,0.0,9.99,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,15.99,0,0
1,0.0,0.0,0.0,0,0
2,0.0,0.0,14.74,0,0
2,0.0,0.0,0.0,0,0
1,0.0,0.0,13.99,0,0
1,0.0,0.0,14.99,0,0
1,0.0,11.18,5.59,0,0
1,0.0,0.0,13.99,0,0
1,0.0,0.0,14.99,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,29.98,0,0
1,0.0,0.0,14.99,0,0
1,0.0,0.0,19.323333333333334,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,14.99,0,2
1,0.0,0.0,14.99,0,1
1,0.0,0.0,19.99,0,0
2,0.0,0.0,13.99,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,14.99,0,1
2,0.0,0.0,9.24,0,0
1,0.0,0.0,1.29,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,12.0,12.0,0,0
1,0.0,0.0,9.986666666666666,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
5,0.0,0.0,14.99,0,2
1,0.0,0.0,14.99,0,1
1,0.0,0.0,0.0,0,0
4,0.0,0.0,14.99,0,2
1,0.0,25.990000000000002,6.38,0,0
10,0.0,13.67,4.556666666666667,0,0
1,0.0,0.0,14.99,0,0
1,0.0,0.0,0.0,1,0
1,0.0,0.0,11.323333333333332,1,0
1,0.0,0.0,19.99,0,0
1,0.0,0.0,0.0,0,0
1,0.0,10.68,6.223333333333334,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,3.49,0,0
1,0.0,0.0,13.59,0,0
1,0.0,3.0,3.0,0,0
3,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,12.99,0,0
1,0.0,0.0,14.99,0,1
4,0.0,0.0,0.0,0,0
2,0.0,0.0,21.98,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,14.99,0,2
2,0.0,0.0,5.69,0,0
1,0.0,0.0,4.49,0,0
1,0.0,0.0,19.99,0,0
1,0.0,0.0,9.99,0,0
1,0.0,0.0,0.0,1,0
1,0.0,0.0,0.0,0,0
3,0.0,0.0,13.99,0,0
1,0.0,4.19,4.19,0,0
1,0.0,0.0,26.59,0,0
1,1.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,1.0,3.0,3.0,0,0
1,1.0,5.69,5.69,0,0
1,0.0,0.0,12.49,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,13.99,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,1,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,13.99,0,0
3,0.0,0.0,16.49,0,0
2,0.0,0.0,0.0,1,0
6,0.0,0.0,0.0,0,0
2,0.0,0.0,0.0,0,0
3,0.0,0.0,0.0,0,0
1,0.0,0.0,14.99,0,1
1,1.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,1,0
4,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
2,0.0,0.0,0.0,0,0
1,0.0,0.0,13.99,0,0
1,0.0,0.0,0.0,0,0
2,0.0,0.0,5.986666666666667,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,3.718571428571429,0,0
1,0.0,0.0,0.0,0,0
2,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,1,0
1,0.0,0.0,27.78,0,0
1,0.0,0.0,0.0,0,0
1,1.0,0.0,0.0,0,0
3,0.0,32.64,6.127500000000001,0,1
1,0.0,34.43000000000001,4.650000000000001,0,0
1,0.0,0.0,0.0,0,0
1,0.0,7.99,6.99,0,0
2,0.0,7.0,6.345000000000001,0,0
1,0.0,4.99,4.25,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0,0
2,0.0,4.99,4.99,0,0
1,0.0,0.0,0.0,0,0
2,1.0,0.0,0.0,0,0
1,0.0,0.0,0.0,1,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,19.99,0,0
1,0.0,0.0,5.49,0,0
1,0.0,0.0,14.99,0,0
1,0.0,0.0,15.323333333333332,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,9.99,0,1
1,0.0,0.0,0.0,0,0
1,0.0,0.0,13.99,0,0
1,0.0,0.0,3.49,0,0
1,0.0,0.0,14.99,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,6.99,0,0
1,0.0,0.0,0.0,0,0
3,0.0,0.0,14.99,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,13.99,0,0
1,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,1,0
2,0.0,0.0,0.0,0,0
